"","Id","When","Type","Alberta","BritishColumbia","Canada","Manitoba","NewBrunswick","NewfoundlandAndLabrador","NovaScotia","Ontario","PrinceEdwardIsland","Quebec","Saskatchewan","ModifiedDate"
"3209",595321,"1/1/2000 12:00:00 AM","All grains, total",1036301,8891,NA,NA,NA,NA,402531,NA,NA,NA,1367110,"7/23/2020 9:48:24 AM"
"3210",595322,"1/1/2000 12:00:00 AM","Barley",212826,1709,NA,NA,NA,NA,41609,NA,NA,NA,176126,"7/23/2020 9:48:24 AM"
"3211",595323,"1/1/2000 12:00:00 AM","Canola (rapeseed)",235462,1464,NA,NA,NA,NA,92083,NA,NA,NA,220346,"7/23/2020 9:48:24 AM"
"3212",595324,"1/1/2000 12:00:00 AM","Durum wheat",23304,0,NA,NA,NA,NA,10929,NA,NA,NA,166147,"7/23/2020 9:48:24 AM"
"3213",595325,"1/1/2000 12:00:00 AM","Flaxseed",1267,0,NA,NA,NA,NA,19293,NA,NA,NA,16578,"7/23/2020 9:48:24 AM"
"3214",595326,"1/1/2000 12:00:00 AM","Oats",13630,3066,NA,NA,NA,NA,52307,NA,NA,NA,76462,"7/23/2020 9:48:24 AM"
"3215",595327,"1/1/2000 12:00:00 AM","Rye",491,0,NA,NA,NA,NA,6310,NA,NA,NA,2024,"7/23/2020 9:48:24 AM"
"3216",595328,"1/1/2000 12:00:00 AM","Wheat, excluding durum",549322,2652,NA,NA,NA,NA,180000,NA,NA,NA,709428,"7/23/2020 9:48:24 AM"
"3217",595329,"2/1/2000 12:00:00 AM","All grains, total",1107566,9166,NA,NA,NA,NA,353653,NA,NA,NA,1533662,"7/23/2020 9:48:24 AM"
"3218",595330,"2/1/2000 12:00:00 AM","Barley",158843,1621,NA,NA,NA,NA,29755,NA,NA,NA,224876,"7/23/2020 9:48:24 AM"
"3219",595331,"2/1/2000 12:00:00 AM","Canola (rapeseed)",160601,1480,NA,NA,NA,NA,83744,NA,NA,NA,195925,"7/23/2020 9:48:24 AM"
"3220",595332,"2/1/2000 12:00:00 AM","Durum wheat",73139,0,NA,NA,NA,NA,3519,NA,NA,NA,209944,"7/23/2020 9:48:24 AM"
"3221",595333,"2/1/2000 12:00:00 AM","Flaxseed",2485,0,NA,NA,NA,NA,21423,NA,NA,NA,34969,"7/23/2020 9:48:24 AM"
"3222",595334,"2/1/2000 12:00:00 AM","Oats",16595,3023,NA,NA,NA,NA,55596,NA,NA,NA,60105,"7/23/2020 9:48:24 AM"
"3223",595335,"2/1/2000 12:00:00 AM","Rye",1508,0,NA,NA,NA,NA,6462,NA,NA,NA,4977,"7/23/2020 9:48:24 AM"
"3224",595336,"2/1/2000 12:00:00 AM","Wheat, excluding durum",694396,3042,NA,NA,NA,NA,153154,NA,NA,NA,802866,"7/23/2020 9:48:24 AM"
"3225",595337,"3/1/2000 12:00:00 AM","All grains, total",1169773,10758,NA,NA,NA,NA,545842,NA,NA,NA,1768009,"7/23/2020 9:48:24 AM"
"3226",595338,"3/1/2000 12:00:00 AM","Barley",215528,3634,NA,NA,NA,NA,33357,NA,NA,NA,239079,"7/23/2020 9:48:24 AM"
"3227",595339,"3/1/2000 12:00:00 AM","Canola (rapeseed)",201966,1049,NA,NA,NA,NA,116651,NA,NA,NA,275656,"7/23/2020 9:48:24 AM"
"3228",595340,"3/1/2000 12:00:00 AM","Durum wheat",84769,0,NA,NA,NA,NA,4205,NA,NA,NA,272993,"7/23/2020 9:48:24 AM"
"3229",595341,"3/1/2000 12:00:00 AM","Flaxseed",4578,0,NA,NA,NA,NA,22277,NA,NA,NA,34499,"7/23/2020 9:48:24 AM"
"3230",595342,"3/1/2000 12:00:00 AM","Oats",15157,3197,NA,NA,NA,NA,40771,NA,NA,NA,132420,"7/23/2020 9:48:24 AM"
"3231",595343,"3/1/2000 12:00:00 AM","Rye",3043,0,NA,NA,NA,NA,3402,NA,NA,NA,3857,"7/23/2020 9:48:24 AM"
"3232",595344,"3/1/2000 12:00:00 AM","Wheat, excluding durum",644733,2878,NA,NA,NA,NA,325180,NA,NA,NA,809505,"7/23/2020 9:48:24 AM"
"3233",595345,"4/1/2000 12:00:00 AM","All grains, total",865792,16701,NA,NA,NA,NA,430895,NA,NA,NA,1397234,"7/23/2020 9:48:24 AM"
"3234",595346,"4/1/2000 12:00:00 AM","Barley",142967,4873,NA,NA,NA,NA,28390,NA,NA,NA,160976,"7/23/2020 9:48:24 AM"
"3235",595347,"4/1/2000 12:00:00 AM","Canola (rapeseed)",148377,2815,NA,NA,NA,NA,109311,NA,NA,NA,163575,"7/23/2020 9:48:24 AM"
"3236",595348,"4/1/2000 12:00:00 AM","Durum wheat",68320,0,NA,NA,NA,NA,933,NA,NA,NA,243231,"7/23/2020 9:48:24 AM"
"3237",595349,"4/1/2000 12:00:00 AM","Flaxseed",4416,0,NA,NA,NA,NA,24384,NA,NA,NA,42144,"7/23/2020 9:48:24 AM"
"3238",595350,"4/1/2000 12:00:00 AM","Oats",19976,678,NA,NA,NA,NA,34212,NA,NA,NA,71836,"7/23/2020 9:48:24 AM"
"3239",595351,"4/1/2000 12:00:00 AM","Rye",5769,0,NA,NA,NA,NA,5250,NA,NA,NA,4869,"7/23/2020 9:48:24 AM"
"3240",595352,"4/1/2000 12:00:00 AM","Wheat, excluding durum",475966,8335,NA,NA,NA,NA,228415,NA,NA,NA,710603,"7/23/2020 9:48:24 AM"
"3241",595353,"5/1/2000 12:00:00 AM","All grains, total",919985,13169,NA,NA,NA,NA,449188,NA,NA,NA,1417247,"7/23/2020 9:48:24 AM"
"3242",595354,"5/1/2000 12:00:00 AM","Barley",152781,2549,NA,NA,NA,NA,34893,NA,NA,NA,221631,"7/23/2020 9:48:24 AM"
"3243",595355,"5/1/2000 12:00:00 AM","Canola (rapeseed)",146096,1333,NA,NA,NA,NA,113469,NA,NA,NA,135390,"7/23/2020 9:48:24 AM"
"3244",595356,"5/1/2000 12:00:00 AM","Durum wheat",65462,0,NA,NA,NA,NA,771,NA,NA,NA,228849,"7/23/2020 9:48:24 AM"
"3245",595357,"5/1/2000 12:00:00 AM","Flaxseed",1628,0,NA,NA,NA,NA,15393,NA,NA,NA,44517,"7/23/2020 9:48:24 AM"
"3246",595358,"5/1/2000 12:00:00 AM","Oats",23010,863,NA,NA,NA,NA,22695,NA,NA,NA,76906,"7/23/2020 9:48:24 AM"
"3247",595359,"5/1/2000 12:00:00 AM","Rye",4255,0,NA,NA,NA,NA,2743,NA,NA,NA,3829,"7/23/2020 9:48:24 AM"
"3248",595360,"5/1/2000 12:00:00 AM","Wheat, excluding durum",526753,8424,NA,NA,NA,NA,259224,NA,NA,NA,706125,"7/23/2020 9:48:24 AM"
"3249",595361,"6/1/2000 12:00:00 AM","All grains, total",994987,14601,NA,NA,NA,NA,378743,NA,NA,NA,1479533,"7/23/2020 9:48:24 AM"
"3250",595362,"6/1/2000 12:00:00 AM","Barley",198531,2657,NA,NA,NA,NA,44774,NA,NA,NA,179593,"7/23/2020 9:48:24 AM"
"3251",595363,"6/1/2000 12:00:00 AM","Canola (rapeseed)",158517,2681,NA,NA,NA,NA,99040,NA,NA,NA,158448,"7/23/2020 9:48:24 AM"
"3252",595364,"6/1/2000 12:00:00 AM","Durum wheat",124976,0,NA,NA,NA,NA,1081,NA,NA,NA,355780,"7/23/2020 9:48:24 AM"
"3253",595365,"6/1/2000 12:00:00 AM","Flaxseed",2534,0,NA,NA,NA,NA,8058,NA,NA,NA,31685,"7/23/2020 9:48:24 AM"
"3254",595366,"6/1/2000 12:00:00 AM","Oats",20976,1060,NA,NA,NA,NA,15156,NA,NA,NA,50409,"7/23/2020 9:48:24 AM"
"3255",595367,"6/1/2000 12:00:00 AM","Rye",8029,0,NA,NA,NA,NA,7477,NA,NA,NA,3291,"7/23/2020 9:48:24 AM"
"3256",595368,"6/1/2000 12:00:00 AM","Wheat, excluding durum",481424,8203,NA,NA,NA,NA,203158,NA,NA,NA,700327,"7/23/2020 9:48:24 AM"
"3257",595369,"7/1/2000 12:00:00 AM","All grains, total",1070967,15070,NA,NA,NA,NA,502499,NA,NA,NA,1928214,"7/23/2020 9:48:24 AM"
"3258",595370,"7/1/2000 12:00:00 AM","Barley",210254,3905,NA,NA,NA,NA,75761,NA,NA,NA,239831,"7/23/2020 9:48:24 AM"
"3259",595371,"7/1/2000 12:00:00 AM","Canola (rapeseed)",173624,2558,NA,NA,NA,NA,119093,NA,NA,NA,163524,"7/23/2020 9:48:24 AM"
"3260",595372,"7/1/2000 12:00:00 AM","Durum wheat",118160,0,NA,NA,NA,NA,618,NA,NA,NA,554457,"7/23/2020 9:48:24 AM"
"3261",595373,"7/1/2000 12:00:00 AM","Flaxseed",2122,0,NA,NA,NA,NA,11452,NA,NA,NA,33280,"7/23/2020 9:48:24 AM"
"3262",595374,"7/1/2000 12:00:00 AM","Oats",27107,466,NA,NA,NA,NA,41145,NA,NA,NA,57633,"7/23/2020 9:48:24 AM"
"3263",595375,"7/1/2000 12:00:00 AM","Rye",4209,100,NA,NA,NA,NA,6245,NA,NA,NA,8526,"7/23/2020 9:48:24 AM"
"3264",595376,"7/1/2000 12:00:00 AM","Wheat, excluding durum",535491,8041,NA,NA,NA,NA,248186,NA,NA,NA,870964,"7/23/2020 9:48:24 AM"
"3265",595377,"8/1/2000 12:00:00 AM","All grains, total",703923,7277,NA,NA,NA,NA,774404,NA,NA,NA,1266958,"7/23/2020 9:48:24 AM"
"3266",595378,"8/1/2000 12:00:00 AM","Barley",119656,498,NA,NA,NA,NA,51111,NA,NA,NA,201232,"7/23/2020 9:48:24 AM"
"3267",595379,"8/1/2000 12:00:00 AM","Canola (rapeseed)",202738,3317,NA,NA,NA,NA,121030,NA,NA,NA,333087,"7/23/2020 9:48:24 AM"
"3268",595380,"8/1/2000 12:00:00 AM","Durum wheat",32113,0,NA,NA,NA,NA,2702,NA,NA,NA,124420,"7/23/2020 9:48:24 AM"
"3269",595381,"8/1/2000 12:00:00 AM","Flaxseed",1951,0,NA,NA,NA,NA,11450,NA,NA,NA,27947,"7/23/2020 9:48:24 AM"
"3270",595382,"8/1/2000 12:00:00 AM","Oats",8294,754,NA,NA,NA,NA,212575,NA,NA,NA,64909,"7/23/2020 9:48:24 AM"
"3271",595383,"8/1/2000 12:00:00 AM","Rye",6135,0,NA,NA,NA,NA,13598,NA,NA,NA,10803,"7/23/2020 9:48:24 AM"
"3272",595384,"8/1/2000 12:00:00 AM","Wheat, excluding durum",333036,2708,NA,NA,NA,NA,361938,NA,NA,NA,504560,"7/23/2020 9:48:24 AM"
"3273",595385,"9/1/2000 12:00:00 AM","All grains, total",1029664,10867,NA,NA,NA,NA,742139,NA,NA,NA,1545161,"7/23/2020 9:48:24 AM"
"3274",595386,"9/1/2000 12:00:00 AM","Barley",152891,4451,NA,NA,NA,NA,23575,NA,NA,NA,185449,"7/23/2020 9:48:24 AM"
"3275",595387,"9/1/2000 12:00:00 AM","Canola (rapeseed)",326421,3492,NA,NA,NA,NA,191561,NA,NA,NA,417037,"7/23/2020 9:48:24 AM"
"3276",595388,"9/1/2000 12:00:00 AM","Durum wheat",52321,0,NA,NA,NA,NA,1662,NA,NA,NA,168444,"7/23/2020 9:48:24 AM"
"3277",595389,"9/1/2000 12:00:00 AM","Flaxseed",958,0,NA,NA,NA,NA,14991,NA,NA,NA,28371,"7/23/2020 9:48:24 AM"
"3278",595390,"9/1/2000 12:00:00 AM","Oats",26879,278,NA,NA,NA,NA,131758,NA,NA,NA,124460,"7/23/2020 9:48:24 AM"
"3279",595391,"9/1/2000 12:00:00 AM","Rye",2270,0,NA,NA,NA,NA,3671,NA,NA,NA,5275,"7/23/2020 9:48:24 AM"
"3280",595392,"9/1/2000 12:00:00 AM","Wheat, excluding durum",467924,2646,NA,NA,NA,NA,374921,NA,NA,NA,616125,"7/23/2020 9:48:24 AM"
"3281",595393,"10/1/2000 12:00:00 AM","All grains, total",818255,17258,NA,NA,NA,NA,552712,NA,NA,NA,1427616,"7/23/2020 9:48:24 AM"
"3282",595394,"10/1/2000 12:00:00 AM","Barley",107493,3041,NA,NA,NA,NA,48730,NA,NA,NA,157469,"7/23/2020 9:48:24 AM"
"3283",595395,"10/1/2000 12:00:00 AM","Canola (rapeseed)",238179,7078,NA,NA,NA,NA,140630,NA,NA,NA,323703,"7/23/2020 9:48:24 AM"
"3284",595396,"10/1/2000 12:00:00 AM","Durum wheat",54792,0,NA,NA,NA,NA,843,NA,NA,NA,198733,"7/23/2020 9:48:24 AM"
"3285",595397,"10/1/2000 12:00:00 AM","Flaxseed",2157,0,NA,NA,NA,NA,27862,NA,NA,NA,68567,"7/23/2020 9:48:24 AM"
"3286",595398,"10/1/2000 12:00:00 AM","Oats",30820,1144,NA,NA,NA,NA,77126,NA,NA,NA,163831,"7/23/2020 9:48:24 AM"
"3287",595399,"10/1/2000 12:00:00 AM","Rye",1528,0,NA,NA,NA,NA,3586,NA,NA,NA,2743,"7/23/2020 9:48:24 AM"
"3288",595400,"10/1/2000 12:00:00 AM","Wheat, excluding durum",383286,5995,NA,NA,NA,NA,253935,NA,NA,NA,512570,"7/23/2020 9:48:24 AM"
"3289",595401,"11/1/2000 12:00:00 AM","All grains, total",1117326,25582,NA,NA,NA,NA,578928,NA,NA,NA,1759218,"7/23/2020 9:48:24 AM"
"3290",595402,"11/1/2000 12:00:00 AM","Barley",198025,4843,NA,NA,NA,NA,80232,NA,NA,NA,323327,"7/23/2020 9:48:24 AM"
"3291",595403,"11/1/2000 12:00:00 AM","Canola (rapeseed)",228492,7106,NA,NA,NA,NA,149424,NA,NA,NA,251847,"7/23/2020 9:48:24 AM"
"3292",595404,"11/1/2000 12:00:00 AM","Durum wheat",64007,0,NA,NA,NA,NA,443,NA,NA,NA,373307,"7/23/2020 9:48:24 AM"
"3293",595405,"11/1/2000 12:00:00 AM","Flaxseed",2001,0,NA,NA,NA,NA,39897,NA,NA,NA,78737,"7/23/2020 9:48:24 AM"
"3294",595406,"11/1/2000 12:00:00 AM","Oats",21352,1544,NA,NA,NA,NA,44642,NA,NA,NA,153280,"7/23/2020 9:48:24 AM"
"3295",595407,"11/1/2000 12:00:00 AM","Rye",2337,0,NA,NA,NA,NA,5063,NA,NA,NA,6516,"7/23/2020 9:48:24 AM"
"3296",595408,"11/1/2000 12:00:00 AM","Wheat, excluding durum",601112,12089,NA,NA,NA,NA,259227,NA,NA,NA,572204,"7/23/2020 9:48:24 AM"
"3297",595409,"12/1/2000 12:00:00 AM","All grains, total",788479,14747,NA,NA,NA,NA,457839,NA,NA,NA,1169156,"7/23/2020 9:48:24 AM"
"3298",595410,"12/1/2000 12:00:00 AM","Barley",145804,2805,NA,NA,NA,NA,26892,NA,NA,NA,241304,"7/23/2020 9:48:24 AM"
"3299",595411,"12/1/2000 12:00:00 AM","Canola (rapeseed)",163523,3002,NA,NA,NA,NA,132834,NA,NA,NA,192977,"7/23/2020 9:48:24 AM"
"3300",595412,"12/1/2000 12:00:00 AM","Durum wheat",66170,0,NA,NA,NA,NA,1144,NA,NA,NA,209361,"7/23/2020 9:48:24 AM"
"3301",595413,"12/1/2000 12:00:00 AM","Flaxseed",1686,0,NA,NA,NA,NA,9074,NA,NA,NA,27518,"7/23/2020 9:48:24 AM"
"3302",595414,"12/1/2000 12:00:00 AM","Oats",16757,652,NA,NA,NA,NA,40534,NA,NA,NA,47345,"7/23/2020 9:48:24 AM"
"3303",595415,"12/1/2000 12:00:00 AM","Rye",674,0,NA,NA,NA,NA,4500,NA,NA,NA,5373,"7/23/2020 9:48:24 AM"
"3304",595416,"12/1/2000 12:00:00 AM","Wheat, excluding durum",393865,8288,NA,NA,NA,NA,242861,NA,NA,NA,445278,"7/23/2020 9:48:24 AM"
"3305",595417,"1/1/2001 12:00:00 AM","All grains, total",1134224,19139,NA,NA,NA,NA,593631,NA,NA,NA,2013097,"7/23/2020 9:48:24 AM"
"3306",595418,"1/1/2001 12:00:00 AM","Barley",192621,4319,NA,NA,NA,NA,59651,NA,NA,NA,319288,"7/23/2020 9:48:24 AM"
"3307",595419,"1/1/2001 12:00:00 AM","Canola (rapeseed)",203739,4091,NA,NA,NA,NA,128172,NA,NA,NA,321368,"7/23/2020 9:48:24 AM"
"3308",595420,"1/1/2001 12:00:00 AM","Durum wheat",85910,0,NA,NA,NA,NA,1371,NA,NA,NA,464982,"7/23/2020 9:48:24 AM"
"3309",595421,"1/1/2001 12:00:00 AM","Flaxseed",1483,0,NA,NA,NA,NA,7268,NA,NA,NA,17095,"7/23/2020 9:48:24 AM"
"3310",595422,"1/1/2001 12:00:00 AM","Oats",27873,874,NA,NA,NA,NA,81042,NA,NA,NA,101063,"7/23/2020 9:48:24 AM"
"3311",595423,"1/1/2001 12:00:00 AM","Rye",3481,0,NA,NA,NA,NA,4118,NA,NA,NA,3959,"7/23/2020 9:48:24 AM"
"3312",595424,"1/1/2001 12:00:00 AM","Wheat, excluding durum",619117,9855,NA,NA,NA,NA,312009,NA,NA,NA,785342,"7/23/2020 9:48:24 AM"
"3313",595425,"2/1/2001 12:00:00 AM","All grains, total",795535,17048,NA,NA,NA,NA,450392,NA,NA,NA,1325236,"7/23/2020 9:48:24 AM"
"3314",595426,"2/1/2001 12:00:00 AM","Barley",114691,2647,NA,NA,NA,NA,67986,NA,NA,NA,205741,"7/23/2020 9:48:24 AM"
"3315",595427,"2/1/2001 12:00:00 AM","Canola (rapeseed)",220640,4923,NA,NA,NA,NA,136721,NA,NA,NA,328449,"7/23/2020 9:48:24 AM"
"3316",595428,"2/1/2001 12:00:00 AM","Durum wheat",58587,0,NA,NA,NA,NA,2848,NA,NA,NA,214754,"7/23/2020 9:48:24 AM"
"3317",595429,"2/1/2001 12:00:00 AM","Flaxseed",290,0,NA,NA,NA,NA,7180,NA,NA,NA,14061,"7/23/2020 9:48:24 AM"
"3318",595430,"2/1/2001 12:00:00 AM","Oats",24348,2437,NA,NA,NA,NA,38423,NA,NA,NA,80689,"7/23/2020 9:48:24 AM"
"3319",595431,"2/1/2001 12:00:00 AM","Rye",1866,0,NA,NA,NA,NA,4280,NA,NA,NA,3190,"7/23/2020 9:48:24 AM"
"3320",595432,"2/1/2001 12:00:00 AM","Wheat, excluding durum",375113,7041,NA,NA,NA,NA,192954,NA,NA,NA,478352,"7/23/2020 9:48:24 AM"
"3321",595433,"3/1/2001 12:00:00 AM","All grains, total",833863,13701,NA,NA,NA,NA,542252,NA,NA,NA,1432135,"7/23/2020 9:48:24 AM"
"3322",595434,"3/1/2001 12:00:00 AM","Barley",133904,2192,NA,NA,NA,NA,68503,NA,NA,NA,269440,"7/23/2020 9:48:24 AM"
"3323",595435,"3/1/2001 12:00:00 AM","Canola (rapeseed)",326880,5057,NA,NA,NA,NA,201817,NA,NA,NA,448947,"7/23/2020 9:48:24 AM"
"3324",595436,"3/1/2001 12:00:00 AM","Durum wheat",32501,0,NA,NA,NA,NA,468,NA,NA,NA,165128,"7/23/2020 9:48:24 AM"
"3325",595437,"3/1/2001 12:00:00 AM","Flaxseed",644,0,NA,NA,NA,NA,14599,NA,NA,NA,26803,"7/23/2020 9:48:24 AM"
"3326",595438,"3/1/2001 12:00:00 AM","Oats",28003,1503,NA,NA,NA,NA,40098,NA,NA,NA,98626,"7/23/2020 9:48:24 AM"
"3327",595439,"3/1/2001 12:00:00 AM","Rye",2312,0,NA,NA,NA,NA,3716,NA,NA,NA,5186,"7/23/2020 9:48:24 AM"
"3328",595440,"3/1/2001 12:00:00 AM","Wheat, excluding durum",309619,4949,NA,NA,NA,NA,213051,NA,NA,NA,418005,"7/23/2020 9:48:24 AM"
"3329",595441,"4/1/2001 12:00:00 AM","All grains, total",678497,10170,NA,NA,NA,NA,518524,NA,NA,NA,1030621,"7/23/2020 9:48:24 AM"
"3330",595442,"4/1/2001 12:00:00 AM","Barley",130473,1433,NA,NA,NA,NA,85352,NA,NA,NA,201960,"7/23/2020 9:48:24 AM"
"3331",595443,"4/1/2001 12:00:00 AM","Canola (rapeseed)",117656,4753,NA,NA,NA,NA,88698,NA,NA,NA,196143,"7/23/2020 9:48:24 AM"
"3332",595444,"4/1/2001 12:00:00 AM","Durum wheat",22266,0,NA,NA,NA,NA,16032,NA,NA,NA,140022,"7/23/2020 9:48:24 AM"
"3333",595445,"4/1/2001 12:00:00 AM","Flaxseed",981,0,NA,NA,NA,NA,13997,NA,NA,NA,17524,"7/23/2020 9:48:24 AM"
"3334",595446,"4/1/2001 12:00:00 AM","Oats",21943,651,NA,NA,NA,NA,24479,NA,NA,NA,39800,"7/23/2020 9:48:24 AM"
"3335",595447,"4/1/2001 12:00:00 AM","Rye",2326,0,NA,NA,NA,NA,2834,NA,NA,NA,2829,"7/23/2020 9:48:24 AM"
"3336",595448,"4/1/2001 12:00:00 AM","Wheat, excluding durum",382852,3333,NA,NA,NA,NA,287132,NA,NA,NA,432343,"7/23/2020 9:48:24 AM"
"3337",595449,"5/1/2001 12:00:00 AM","All grains, total",835722,8021,NA,NA,NA,NA,533579,NA,NA,NA,1513660,"7/23/2020 9:48:24 AM"
"3338",595450,"5/1/2001 12:00:00 AM","Barley",135629,2863,NA,NA,NA,NA,96623,NA,NA,NA,255437,"7/23/2020 9:48:24 AM"
"3339",595451,"5/1/2001 12:00:00 AM","Canola (rapeseed)",153537,1750,NA,NA,NA,NA,80694,NA,NA,NA,218988,"7/23/2020 9:48:24 AM"
"3340",595452,"5/1/2001 12:00:00 AM","Durum wheat",76010,0,NA,NA,NA,NA,17270,NA,NA,NA,312789,"7/23/2020 9:48:24 AM"
"3341",595453,"5/1/2001 12:00:00 AM","Flaxseed",2060,0,NA,NA,NA,NA,11876,NA,NA,NA,35927,"7/23/2020 9:48:24 AM"
"3342",595454,"5/1/2001 12:00:00 AM","Oats",20291,754,NA,NA,NA,NA,24453,NA,NA,NA,46831,"7/23/2020 9:48:24 AM"
"3343",595455,"5/1/2001 12:00:00 AM","Rye",2315,0,NA,NA,NA,NA,2973,NA,NA,NA,2690,"7/23/2020 9:48:24 AM"
"3344",595456,"5/1/2001 12:00:00 AM","Wheat, excluding durum",445880,2654,NA,NA,NA,NA,299690,NA,NA,NA,640998,"7/23/2020 9:48:24 AM"
"3345",595457,"6/1/2001 12:00:00 AM","All grains, total",820833,11264,NA,NA,NA,NA,648492,NA,NA,NA,1691975,"7/23/2020 9:48:24 AM"
"3346",595458,"6/1/2001 12:00:00 AM","Barley",132646,2786,NA,NA,NA,NA,89283,NA,NA,NA,253365,"7/23/2020 9:48:24 AM"
"3347",595459,"6/1/2001 12:00:00 AM","Canola (rapeseed)",131280,1920,NA,NA,NA,NA,92279,NA,NA,NA,227904,"7/23/2020 9:48:24 AM"
"3348",595460,"6/1/2001 12:00:00 AM","Durum wheat",74065,0,NA,NA,NA,NA,14355,NA,NA,NA,427852,"7/23/2020 9:48:24 AM"
"3349",595461,"6/1/2001 12:00:00 AM","Flaxseed",1261,0,NA,NA,NA,NA,14842,NA,NA,NA,36124,"7/23/2020 9:48:24 AM"
"3350",595462,"6/1/2001 12:00:00 AM","Oats",13989,971,NA,NA,NA,NA,23851,NA,NA,NA,29246,"7/23/2020 9:48:24 AM"
"3351",595463,"6/1/2001 12:00:00 AM","Rye",2023,0,NA,NA,NA,NA,3906,NA,NA,NA,1977,"7/23/2020 9:48:24 AM"
"3352",595464,"6/1/2001 12:00:00 AM","Wheat, excluding durum",465569,5587,NA,NA,NA,NA,409976,NA,NA,NA,715507,"7/23/2020 9:48:24 AM"
"3353",595465,"7/1/2001 12:00:00 AM","All grains, total",925300,17782,NA,NA,NA,NA,795786,NA,NA,NA,1836263,"7/23/2020 9:48:24 AM"
"3354",595466,"7/1/2001 12:00:00 AM","Barley",136418,2497,NA,NA,NA,NA,94387,NA,NA,NA,251555,"7/23/2020 9:48:24 AM"
"3355",595467,"7/1/2001 12:00:00 AM","Canola (rapeseed)",121224,2831,NA,NA,NA,NA,120487,NA,NA,NA,193013,"7/23/2020 9:48:24 AM"
"3356",595468,"7/1/2001 12:00:00 AM","Durum wheat",85491,0,NA,NA,NA,NA,15541,NA,NA,NA,474537,"7/23/2020 9:48:24 AM"
"3357",595469,"7/1/2001 12:00:00 AM","Flaxseed",1950,0,NA,NA,NA,NA,21460,NA,NA,NA,37428,"7/23/2020 9:48:24 AM"
"3358",595470,"7/1/2001 12:00:00 AM","Oats",20608,420,NA,NA,NA,NA,51479,NA,NA,NA,44291,"7/23/2020 9:48:24 AM"
"3359",595471,"7/1/2001 12:00:00 AM","Rye",1869,0,NA,NA,NA,NA,3246,NA,NA,NA,1368,"7/23/2020 9:48:24 AM"
"3360",595472,"7/1/2001 12:00:00 AM","Wheat, excluding durum",557740,12034,NA,NA,NA,NA,489186,NA,NA,NA,834071,"7/23/2020 9:48:24 AM"
"3361",595473,"8/1/2001 12:00:00 AM","All grains, total",556657,13399,2711927,NA,NA,NA,462839,NA,334332,1600,1303800,"7/23/2020 9:48:24 AM"
"3362",595474,"8/1/2001 12:00:00 AM","Barley",71563,2173,354054,NA,NA,NA,43413,NA,NA,NA,198904,"7/23/2020 9:48:24 AM"
"3363",595475,"8/1/2001 12:00:00 AM","Canola (rapeseed)",117059,1649,375705,NA,NA,NA,85276,NA,1500,890,169331,"7/23/2020 9:48:24 AM"
"3364",595476,"8/1/2001 12:00:00 AM","Durum wheat",20594,0,213077,NA,NA,NA,5085,NA,NA,NA,187398,"7/23/2020 9:48:24 AM"
"3365",595477,"8/1/2001 12:00:00 AM","Flaxseed",1255,0,42472,NA,NA,NA,14463,NA,NA,NA,26754,"7/23/2020 9:48:24 AM"
"3366",595478,"8/1/2001 12:00:00 AM","Oats",4724,1538,158950,NA,NA,NA,78777,NA,NA,NA,72611,"7/23/2020 9:48:24 AM"
"3367",595479,"8/1/2001 12:00:00 AM","Rye",4235,0,14133,NA,NA,NA,5302,NA,NA,NA,4597,"7/23/2020 9:48:24 AM"
"3368",595480,"8/1/2001 12:00:00 AM","Wheat, excluding durum",337227,8039,1553536,NA,NA,NA,230522,NA,332832,710,644205,"7/23/2020 9:48:24 AM"
"3369",595481,"9/1/2001 12:00:00 AM","All grains, total",777153,13604,2803258,NA,NA,NA,574896,NA,75465,2569,1345360,"7/23/2020 9:48:24 AM"
"3370",595482,"9/1/2001 12:00:00 AM","Barley",101722,4718,347270,NA,NA,NA,37886,NA,NA,NA,191243,"7/23/2020 9:48:24 AM"
"3371",595483,"9/1/2001 12:00:00 AM","Canola (rapeseed)",205070,2926,547514,NA,NA,NA,103540,NA,4400,1859,229720,"7/23/2020 9:48:24 AM"
"3372",595484,"9/1/2001 12:00:00 AM","Durum wheat",15163,0,95669,NA,NA,NA,161,NA,NA,NA,80345,"7/23/2020 9:48:24 AM"
"3373",595485,"9/1/2001 12:00:00 AM","Flaxseed",1227,0,68853,NA,NA,NA,17800,NA,NA,NA,49825,"7/23/2020 9:48:24 AM"
"3374",595486,"9/1/2001 12:00:00 AM","Oats",18851,2732,371260,NA,NA,NA,178873,NA,NA,NA,168294,"7/23/2020 9:48:24 AM"
"3375",595487,"9/1/2001 12:00:00 AM","Rye",4643,0,17833,NA,NA,NA,6050,NA,NA,NA,7140,"7/23/2020 9:48:24 AM"
"3376",595488,"9/1/2001 12:00:00 AM","Wheat, excluding durum",430477,3228,1354860,NA,NA,NA,230587,NA,71065,710,618793,"7/23/2020 9:48:24 AM"
"3377",595489,"10/1/2001 12:00:00 AM","All grains, total",958326,25445,3438801,NA,NA,NA,698955,NA,25841,1168,1723239,"7/23/2020 9:48:24 AM"
"3378",595490,"10/1/2001 12:00:00 AM","Barley",122042,4578,513120,NA,NA,NA,134020,NA,NA,NA,247879,"7/23/2020 9:48:24 AM"
